link,data
https://thehackernews.com/2024/12/cisa-and-fbi-raise-alerts-on-exploited.html,"Ruthless Mantis is estimated to have successfully compromised at least 337 organizations, mainly located in the U.K. and the Netherlands, with LARVA-15 acting as an initial access broker (IAB) by selling the access it gained from Monstrous Mantis to other threat actors."
https://thehackernews.com/2024/12/cisa-and-fbi-raise-alerts-on-exploited.html,"It's suspected that the attacks made use of a then zero-day exploit in DrayTek devices, as evidenced by the discovery of 22 new vulnerabilities that share root causes similar to CVE-2020-8515 and CVE-2024-41592."
https://thehackernews.com/2024/12/cisa-and-fbi-raise-alerts-on-exploited.html,"""The recurrence of such vulnerabilities within the same codebase suggests a lack of thorough root cause analysis, variant hunting and systematic code reviews by the vendor following each vulnerability disclosure,"" Forescout noted."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"A security flaw has been disclosed in OpenWrt's Attended Sysupgrade (ASU) feature that, if successfully exploited, could have been abused to distribute malicious firmware packages."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"The vulnerability, tracked as CVE-2024-54143, carries a CVSS score of 9.3 out of a maximum of 10, indicating critical severity."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"Flatt Security researcher RyotaK has been credited with discovering and reporting the flaw on December 4, 2024. The issue has been patched in ASU version 920c8a1."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"""Due to the combination of the command injection in the imagebuilder image and the truncated SHA-256 hash included in the build request hash, an attacker can pollute the legitimate image by providing a package list that causes the hash collision,"" the project maintainers said in an alert."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"OpenWrt is a popular open-source Linux-based operating system for routers, residential gateways, and other embedded devices that route network traffic."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"Successful exploitation of the shortcoming could essentially allow a threat actor to inject arbitrary commands into the build process, thereby leading to the production of malicious firmware images signed with the legitimate build key."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"Even worse, a 12-character SHA-256 hash collision associated with the build key could be weaponized to serve a previously built malicious image in the place of a legitimate one, posing a severe supply chain risk to downstream users."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"""An attacker needs the ability to submit build requests containing crafted package lists,"" OpenWrt noted. ""No authentication is required to exploit the vulnerabilities."
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"By injecting commands and causing hash collisions, the attacker can force legitimate build requests to receive a previously generated malicious image."""
https://thehackernews.com/2024/12/critical-openwrt-vulnerability-exposes.html,"RyotaK, who provided a technical breakdown of the bug, said it's not known if the vulnerability was ever exploited in the wild because it has ""existed for a while."" Users are recommended to update to the latest version as soon as possible to safeguard against potential threats."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,Cybersecurity researchers are warning that thousands of servers hosting the Prometheus monitoring and alerting toolkit are at risk of information leakage and exposure to denial-of-service (DoS) as well as remote code execution (RCE) attacks.
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"""Prometheus servers or exporters, often lacking proper authentication, allowed attackers to easily gather sensitive information, such as credentials and API keys,"" Aqua security researchers Yakir Kadkoda and Assaf Morag said in a new report shared with The Hacker News."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"The cloud security firm also said that the exposure of the ""/debug/pprof"" endpoints used for determining heap memory usage, CPU usage, and others, could serve as a vector for DoS attacks, rendering the servers inoperable."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"As many as 296,000 Prometheus Node Exporter instances and 40,300 Prometheus servers have been estimated to be publicly accessible over the internet, making them a huge attack surface that could put data and services at risk."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"The fact that sensitive information, such as credentials, passwords, authentication tokens, and API keys, could be leaked through internet-exposed Prometheus servers has been documented previously by JFrog in 2021 and Sysdig in 2022."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"""Unauthenticated Prometheus servers enable direct querying of internal data, potentially exposing secrets that attackers can exploit to gain an initial foothold in various organizations,"" the researchers said."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"In addition, it has been found that the ""/metrics"" endpoint can not only reveal internal API endpoints, but also data about subdomains, Docker registries, and images -- all valuable information for an attacker conducting reconnaissance and looking to expand their reach within the network."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,That's not all.
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"An adversary could send multiple simultaneous requests to endpoints like ""/debug/pprof/heap"" to trigger CPU and memory-intensive heap profiling tasks that can overwhelm the servers and cause them to crash."
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,Aqua further called out a supply chain threat that involves using repojacking techniques to leverage the name associated with deleted or renamed GitHub repositories and introduce malicious third-party exporters.
https://thehackernews.com/2024/12/296000-prometheus-instances-exposed.html,"Specifically, it discovered that eight exporters listed in Prometheus' official documentation are vulnerable to RepoJacking, thereby allowing an attacker to recreate an exporter with the same name and host a rogue version."
